Entry Name	Length	organism
KCNJ3_HUMAN	501	human
INAR2_HUMAN	515	human
NRIP1_HUMAN	1158	human
TPC10_HUMAN	1259	human
PSMD8_HUMAN	350	human
SPB4_HUMAN	390	human
SPB10_HUMAN	397	human
PRC2A_HUMAN	2157	human
GSHB_HUMAN	474	human
TCPE_HUMAN	541	human
NMU_HUMAN	174	human
PTSS1_HUMAN	473	human
EAA4_HUMAN	564	human
K2C6C_HUMAN	564	human
NEST_HUMAN	1621	human
HSP13_HUMAN	471	human
GCST_HUMAN	403	human
KC1A_HUMAN	337	human
KC1D_HUMAN	415	human
IDHP_HUMAN	452	human
PK3CG_HUMAN	1102	human
PIPNB_HUMAN	271	human
MASP1_HUMAN	699	human
LHX1_HUMAN	406	human
CCN3_HUMAN	357	human
B3A3_HUMAN	1232	human
SL9A3_HUMAN	834	human
T23O_HUMAN	406	human
TNNI2_HUMAN	182	human
AGRE5_HUMAN	835	human
TRPC1_HUMAN	793	human
DPOD2_HUMAN	469	human
MRP_HUMAN	195	human
HCAR3_HUMAN	387	human
PAXI_HUMAN	591	human
CAMLG_HUMAN	296	human
NR2C2_HUMAN	596	human
MAPK2_HUMAN	400	human
NPY2R_HUMAN	381	human
DNSL1_HUMAN	302	human
AL9A1_HUMAN	494	human
PTH2R_HUMAN	550	human
RL34_HUMAN	117	human
TGM4_HUMAN	684	human
CX3C1_HUMAN	355	human
RPIA_HUMAN	311	human
LMAN1_HUMAN	510	human
NRAM1_HUMAN	550	human
NRAM2_HUMAN	568	human
MTR1B_HUMAN	362	human
NASP_HUMAN	788	human
FMO5_HUMAN	533	human
FAS_HUMAN	2511	human
PO3F4_HUMAN	361	human
CDK8_HUMAN	464	human
FNTA_HUMAN	379	human
FNTB_HUMAN	437	human
DHYS_HUMAN	369	human
TCPG_HUMAN	545	human
ARRB1_HUMAN	418	human
EFTU_HUMAN	455	human
AMPH_HUMAN	695	human
AL7A1_HUMAN	539	human
UB2R1_HUMAN	236	human
CY561_HUMAN	251	human
DHE4_HUMAN	558	human
CENPA_HUMAN	140	human
CENPF_HUMAN	3114	human
SRP09_HUMAN	86	human
UBE2A_HUMAN	152	human
PCY1A_HUMAN	367	human
SYAC_HUMAN	968	human
SYCC_HUMAN	748	human
SYHM_HUMAN	506	human
SYSC_HUMAN	514	human
PPM1F_HUMAN	454	human
DGKG_HUMAN	791	human
TTPA_HUMAN	278	human
HXA1_HUMAN	335	human
EVX1_HUMAN	407	human
MA2A2_HUMAN	1150	human
PRI1_HUMAN	420	human
PRI2_HUMAN	509	human
CASP4_HUMAN	377	human
KC1E_HUMAN	416	human
STAR_HUMAN	285	human
CXCR3_HUMAN	368	human
PRLHR_HUMAN	370	human
GPR15_HUMAN	360	human
ARL4D_HUMAN	201	human
CTCF_HUMAN	727	human
CEBPA_HUMAN	358	human
CEBPD_HUMAN	269	human
PSB3_HUMAN	205	human
PSB2_HUMAN	201	human
MCM2_HUMAN	904	human
TSP3_HUMAN	956	human
COMP_HUMAN	757	human
ACADV_HUMAN	655	human
ACOT2_HUMAN	483	human
VPS41_HUMAN	854	human
TMEDA_HUMAN	219	human
RBM25_HUMAN	843	human
NUMB_HUMAN	651	human
RGS6_HUMAN	472	human
CLK1_HUMAN	484	human
CLK2_HUMAN	499	human
CLK3_HUMAN	490	human
PLGF_HUMAN	221	human
VEGFB_HUMAN	207	human
VEGFC_HUMAN	419	human
PSN1_HUMAN	467	human
EI2BB_HUMAN	351	human
FLT3L_HUMAN	235	human
HINT1_HUMAN	126	human
TIG1_HUMAN	294	human
FHIT_HUMAN	147	human
NU153_HUMAN	1475	human
RBP2_HUMAN	3224	human
RGS19_HUMAN	217	human
RGS3_HUMAN	1198	human
RGS4_HUMAN	205	human
RGS7_HUMAN	495	human
PSN2_HUMAN	448	human
TSC2_HUMAN	1807	human
NDUV1_HUMAN	464	human
GSK3A_HUMAN	483	human
GSK3B_HUMAN	420	human
STK19_HUMAN	254	human
TAF6_HUMAN	677	human
KLK7_HUMAN	253	human
GRAK_HUMAN	264	human
ST1E1_HUMAN	294	human
IOD1_HUMAN	249	human
MCSP_HUMAN	116	human
5NTC_HUMAN	561	human
SPS1_HUMAN	392	human
SEPP1_HUMAN	381	human
ZN165_HUMAN	485	human
CAMP_HUMAN	170	human
MTHFS_HUMAN	203	human
GUAA_HUMAN	693	human
DNLI3_HUMAN	1009	human
DNLI4_HUMAN	911	human
CDN1C_HUMAN	316	human
MRE11_HUMAN	708	human
ENTP1_HUMAN	510	human
AGTR2_HUMAN	363	human
KHK_HUMAN	298	human
HNMT_HUMAN	292	human
GNAQ_HUMAN	359	human
GBG4_HUMAN	75	human
GBG10_HUMAN	68	human
IDH3A_HUMAN	366	human
MNX1_HUMAN	401	human
MEOX1_HUMAN	254	human
MEOX2_HUMAN	304	human
ST1A1_HUMAN	295	human
ST1A2_HUMAN	295	human
CRIP1_HUMAN	77	human
MMP14_HUMAN	582	human
PPOX_HUMAN	477	human
NPY4R_HUMAN	375	human
GDIB_HUMAN	445	human
EMD_HUMAN	254	human
5HT6R_HUMAN	440	human
CPT1A_HUMAN	773	human
GATM_HUMAN	423	human
S26A2_HUMAN	739	human
SPB8_HUMAN	374	human
SPB9_HUMAN	376	human
SERPH_HUMAN	418	human
LHX2_HUMAN	406	human
CSRP3_HUMAN	194	human
PDLI4_HUMAN	330	human
F10A1_HUMAN	369	human
MXI1_HUMAN	228	human
PEX5_HUMAN	639	human
ERF_HUMAN	548	human
ETV1_HUMAN	477	human
VASP_HUMAN	380	human
ASCL1_HUMAN	236	human
DYN2_HUMAN	870	human
MAP2_HUMAN	478	human
AP4A_HUMAN	147	human
TNF10_HUMAN	281	human
TUB_HUMAN	506	human
CDK7_HUMAN	346	human
TOB1_HUMAN	345	human
BPL1_HUMAN	726	human
KNTC1_HUMAN	2209	human
RASF2_HUMAN	326	human
CDK9_HUMAN	372	human
LRBA_HUMAN	2863	human
R144A_HUMAN	292	human
BCAM_HUMAN	628	human
PPT1_HUMAN	306	human
RL14_HUMAN	215	human
TCPQ_HUMAN	548	human
TCPD_HUMAN	539	human
AT1A2_HUMAN	1020	human
ANX11_HUMAN	505	human
PAPOA_HUMAN	745	human
FXR1_HUMAN	621	human
FXR2_HUMAN	673	human
GRAM_HUMAN	257	human
RAB5C_HUMAN	216	human
RAB7A_HUMAN	207	human
RAB9A_HUMAN	201	human
RAB13_HUMAN	203	human
RAB28_HUMAN	221	human
RB27A_HUMAN	221	human
PDE6C_HUMAN	858	human
FABP6_HUMAN	128	human
ATP4B_HUMAN	291	human
SCNNB_HUMAN	640	human
SCNNG_HUMAN	649	human
SCNND_HUMAN	802	human
PLCD1_HUMAN	756	human
DAP1_HUMAN	102	human
RT29_HUMAN	398	human
RORG_HUMAN	518	human
BLK_HUMAN	505	human
DUS3_HUMAN	185	human
INSL3_HUMAN	131	human
MMP15_HUMAN	669	human
MMP16_HUMAN	607	human
NOVA1_HUMAN	507	human
DNA2_HUMAN	1060	human
SMCA2_HUMAN	1590	human
SMCA4_HUMAN	1647	human
IDH3G_HUMAN	393	human
GALK1_HUMAN	392	human
SSRD_HUMAN	173	human
BAP31_HUMAN	246	human
P2RX1_HUMAN	399	human
TPMT_HUMAN	245	human
P2RY4_HUMAN	365	human
BRCA2_HUMAN	3418	human
CP2J2_HUMAN	502	human
RENBP_HUMAN	427	human
MECP2_HUMAN	486	human
HCFC1_HUMAN	2035	human
IRAK1_HUMAN	712	human
CAV2_HUMAN	162	human
AL3A2_HUMAN	485	human
SSDH_HUMAN	535	human
GPC3_HUMAN	580	human
DHB4_HUMAN	736	human
PSMD7_HUMAN	324	human
UB2D1_HUMAN	147	human
CCL11_HUMAN	97	human
GPM6A_HUMAN	278	human
CCR3_HUMAN	355	human
CCR4_HUMAN	360	human
CCR5_HUMAN	352	human
CCR6_HUMAN	374	human
CCR8_HUMAN	355	human
CCR9_HUMAN	369	human
SUOX_HUMAN	545	human
SPHM_HUMAN	502	human
ARSL_HUMAN	589	human
STA5B_HUMAN	787	human
APLP1_HUMAN	650	human
UBP11_HUMAN	963	human
KCNQ1_HUMAN	676	human
CLCN2_HUMAN	898	human
CLCN3_HUMAN	818	human
CLCN4_HUMAN	760	human
CLCN5_HUMAN	816	human
CLCN6_HUMAN	869	human
CLCN7_HUMAN	805	human
CLCKA_HUMAN	687	human
CLCKB_HUMAN	687	human
PLXA3_HUMAN	1871	human
DYLT3_HUMAN	116	human
VAMP7_HUMAN	220	human
GP143_HUMAN	404	human
XK_HUMAN	444	human
KS6A3_HUMAN	740	human
BMX_HUMAN	675	human
ZNF41_HUMAN	821	human
AFF2_HUMAN	1311	human
PRKX_HUMAN	358	human
AFF1_HUMAN	1210	human
AFF3_HUMAN	1226	human
ADCY7_HUMAN	1080	human
GUC2F_HUMAN	1108	human
NR0B1_HUMAN	470	human
TKTL1_HUMAN	596	human
AK1D1_HUMAN	326	human
HDGF_HUMAN	240	human
TDGF3_HUMAN	188	human
CASP5_HUMAN	434	human
LUM_HUMAN	338	human
PRELP_HUMAN	382	human
CNN1_HUMAN	297	human
CCNH_HUMAN	323	human
MAT1_HUMAN	309	human
NEK2_HUMAN	445	human
NEK3_HUMAN	506	human
NEK4_HUMAN	841	human
CCNG1_HUMAN	295	human
UB2E1_HUMAN	193	human
NDUA8_HUMAN	172	human
ROA3_HUMAN	378	human
FUT6_HUMAN	359	human
MYOM1_HUMAN	1685	human
RND2_HUMAN	227	human
6PGD_HUMAN	483	human
HNRPM_HUMAN	730	human
IMA1_HUMAN	529	human
IMA5_HUMAN	538	human
NCBP2_HUMAN	156	human
GDS1_HUMAN	607	human
JAK3_HUMAN	1124	human
DGKE_HUMAN	567	human
RPAB3_HUMAN	150	human
RPB11_HUMAN	117	human
MP2K6_HUMAN	334	human
GDIR1_HUMAN	204	human
GDIR2_HUMAN	201	human
CTR2_HUMAN	658	human
AGFG1_HUMAN	562	human
HNRPF_HUMAN	415	human
STAT2_HUMAN	851	human
TF2AA_HUMAN	376	human
T2AG_HUMAN	109	human
MSH6_HUMAN	1360	human
KIF11_HUMAN	1056	human
VAV2_HUMAN	878	human
ZN133_HUMAN	654	human
ZN140_HUMAN	457	human
ZN131_HUMAN	623	human
ZN135_HUMAN	658	human
ZN138_HUMAN	262	human
ZN143_HUMAN	638	human
RBM5_HUMAN	815	human
CHIO_HUMAN	468	human
RIDA_HUMAN	137	human
SPSY_HUMAN	366	human
HXK2_HUMAN	917	human
HXK3_HUMAN	923	human
EFNA3_HUMAN	238	human
EFNA4_HUMAN	201	human
EFNB2_HUMAN	333	human
EFNA5_HUMAN	228	human
RM12_HUMAN	198	human
STC1_HUMAN	247	human
DGKQ_HUMAN	942	human
NDST1_HUMAN	882	human
NDST2_HUMAN	883	human
THOP1_HUMAN	689	human
AK1C2_HUMAN	323	human
CAZA1_HUMAN	286	human
HMGA2_HUMAN	109	human
PDX1_HUMAN	283	human
NUP98_HUMAN	1817	human
GBX2_HUMAN	348	human
NKX25_HUMAN	324	human
LBX1_HUMAN	281	human
NAR1_HUMAN	327	human
BIEA_HUMAN	296	human
TXTP_HUMAN	311	human
PPP5_HUMAN	499	human
PLK1_HUMAN	603	human
DAPK1_HUMAN	1430	human
ARFP2_HUMAN	341	human
ARFP1_HUMAN	373	human
NUDT6_HUMAN	316	human
NUBP1_HUMAN	320	human
ACLY_HUMAN	1101	human
CO4A4_HUMAN	1690	human
FOSB_HUMAN	338	human
CEBPG_HUMAN	150	human
MAP11_HUMAN	386	human
SUCA_HUMAN	346	human
MVD1_HUMAN	400	human
PGTB1_HUMAN	377	human
PGTB2_HUMAN	331	human
COPB_HUMAN	953	human
COPA_HUMAN	1224	human
CATC_HUMAN	463	human
LIMK1_HUMAN	647	human
LIMK2_HUMAN	638	human
CRBA2_HUMAN	197	human
CRBA4_HUMAN	196	human
CRBB1_HUMAN	252	human
CLH2_HUMAN	1640	human
AP3M2_HUMAN	418	human
AP2S1_HUMAN	142	human
CCHL_HUMAN	268	human
ITA8_HUMAN	1063	human
MK12_HUMAN	367	human
MK10_HUMAN	464	human
SC5A3_HUMAN	718	human
PTTG_HUMAN	180	human
RPAB4_HUMAN	58	human
TTC3_HUMAN	2025	human
RCAN1_HUMAN	252	human
SMTN_HUMAN	917	human
PLAT3_HUMAN	162	human
MOT1_HUMAN	500	human
IST1_HUMAN	364	human
SC24C_HUMAN	1094	human
TCP4_HUMAN	127	human
DPOG1_HUMAN	1239	human
ICLN_HUMAN	237	human
CRIS1_HUMAN	249	human
CRIS3_HUMAN	245	human
BLM_HUMAN	1417	human
SYRC_HUMAN	660	human
HIRA_HUMAN	1017	human
VMAT1_HUMAN	525	human
ATX3_HUMAN	361	human
ATX1_HUMAN	815	human
HAP1_HUMAN	671	human
ATN1_HUMAN	1190	human
TERF1_HUMAN	439	human
PMS1_HUMAN	932	human
PMS2_HUMAN	862	human
CACB3_HUMAN	484	human
CA2D1_HUMAN	1103	human
MYOM2_HUMAN	1465	human
LIPR1_HUMAN	467	human
LIPR2_HUMAN	469	human
OAZ1_HUMAN	228	human
SYYC_HUMAN	528	human
UBP14_HUMAN	494	human
AAKG1_HUMAN	331	human
AAPK2_HUMAN	552	human
HSP72_HUMAN	639	human
BCAT1_HUMAN	386	human
AT12A_HUMAN	1039	human
AT1B3_HUMAN	279	human
ATNG_HUMAN	66	human
RD23A_HUMAN	363	human
RD23B_HUMAN	409	human
PDE1A_HUMAN	535	human
EPHB3_HUMAN	998	human
EPHA5_HUMAN	1037	human
EPHB4_HUMAN	987	human
EPHB1_HUMAN	984	human
EPHA4_HUMAN	986	human
ANAG_HUMAN	743	human
GALC_HUMAN	685	human
KAD2_HUMAN	239	human
PRRX1_HUMAN	245	human
GAS1_HUMAN	345	human
PTN5_HUMAN	565	human
GYS2_HUMAN	703	human
NRL_HUMAN	237	human
EMP1_HUMAN	157	human
EMP2_HUMAN	167	human
EMP3_HUMAN	163	human
UDB15_HUMAN	530	human
HMCS2_HUMAN	508	human
P5CS_HUMAN	795	human
SNAA_HUMAN	295	human
ADPRH_HUMAN	357	human
SLUR1_HUMAN	103	human
MFAP2_HUMAN	183	human
AIF1_HUMAN	147	human
IF5_HUMAN	431	human
S12A2_HUMAN	1212	human
S12A3_HUMAN	1021	human
PSMD4_HUMAN	377	human
DRG2_HUMAN	364	human
GEM_HUMAN	296	human
RAD_HUMAN	308	human
NR1H2_HUMAN	460	human
APOC4_HUMAN	127	human
PLTP_HUMAN	493	human
XPO2_HUMAN	971	human
BI1_HUMAN	237	human
AQP5_HUMAN	265	human
TERA_HUMAN	806	human
IOD3_HUMAN	304	human
FGF8_HUMAN	233	human
MFAP1_HUMAN	439	human
MFAP3_HUMAN	362	human
MFAP4_HUMAN	255	human
ECHB_HUMAN	474	human
PAR2_HUMAN	397	human
AQP4_HUMAN	323	human
UCN1_HUMAN	124	human
GDF10_HUMAN	478	human
MANF_HUMAN	182	human
MTP_HUMAN	894	human
NCKPL_HUMAN	1127	human
AFAD_HUMAN	1824	human
AF10_HUMAN	1068	human
AF17_HUMAN	1093	human
ELL_HUMAN	621	human
BRPF1_HUMAN	1214	human
NP1L1_HUMAN	391	human
CASP7_HUMAN	303	human
CASP9_HUMAN	416	human
CASP6_HUMAN	293	human
GP2_HUMAN	537	human
ADK_HUMAN	362	human
DSRAD_HUMAN	1226	human
LAMB2_HUMAN	1798	human
CDN2D_HUMAN	166	human
CADH4_HUMAN	916	human
CADH6_HUMAN	790	human
CADH8_HUMAN	799	human
CAD11_HUMAN	796	human
CAD12_HUMAN	794	human
CAD13_HUMAN	713	human
CAD15_HUMAN	814	human
FOXG1_HUMAN	489	human
FOXA1_HUMAN	472	human
FOXA3_HUMAN	350	human
TPD52_HUMAN	224	human
LMIP_HUMAN	173	human
ANM2_HUMAN	433	human
PKNX1_HUMAN	436	human
SEC13_HUMAN	322	human
NH2L1_HUMAN	128	human
PAX9_HUMAN	341	human
CCL23_HUMAN	120	human
CCL18_HUMAN	89	human
PSA_HUMAN	919	human
ALR_HUMAN	205	human
HNRH2_HUMAN	449	human
SCOT1_HUMAN	520	human
UCP2_HUMAN	309	human
SUMO3_HUMAN	103	human
EIF3B_HUMAN	814	human
RAG2_HUMAN	527	human
FCGRN_HUMAN	365	human
UCP3_HUMAN	312	human
BID_HUMAN	195	human
ATPK_HUMAN	94	human
GFRA1_HUMAN	465	human
DLX1_HUMAN	255	human
DLX5_HUMAN	289	human
DLX6_HUMAN	175	human
TPTE_HUMAN	551	human
NDUV3_HUMAN	108	human
RRP1_HUMAN	461	human
SYMC_HUMAN	900	human
ITA1_HUMAN	1179	human
CATW_HUMAN	376	human
ARP19_HUMAN	112	human
MAZ_HUMAN	477	human
TCL1A_HUMAN	114	human
DPOE2_HUMAN	527	human
P2RX3_HUMAN	397	human
AP1S2_HUMAN	157	human
ATP5E_HUMAN	51	human
LEG4_HUMAN	323	human
HDAC4_HUMAN	1084	human
IF6_HUMAN	245	human
CAV3_HUMAN	151	human
CTBP2_HUMAN	445	human
NDUA6_HUMAN	128	human
TM50B_HUMAN	158	human
ARL4C_HUMAN	192	human
PEX3_HUMAN	373	human
NDK5_HUMAN	212	human
PER3_HUMAN	1201	human
SOX10_HUMAN	466	human
KCNQ4_HUMAN	695	human
WNT3_HUMAN	355	human
WNT3A_HUMAN	352	human
WNT4_HUMAN	351	human
WNT7B_HUMAN	349	human
RP1_HUMAN	2156	human
NETR_HUMAN	875	human
CLD15_HUMAN	228	human
CLD6_HUMAN	220	human
CLD8_HUMAN	225	human
CLD17_HUMAN	224	human
BACE1_HUMAN	501	human
EP3B_HUMAN	147	human
CLD18_HUMAN	261	human
CLD20_HUMAN	219	human
GSC_HUMAN	257	human
DHB7_HUMAN	341	human
BCAR1_HUMAN	870	human
STX17_HUMAN	302	human
NRG3_HUMAN	720	human
RBM11_HUMAN	281	human
H2BFS_HUMAN	126	human
PIGP_HUMAN	158	human
DSCR6_HUMAN	190	human
G6PT2_HUMAN	533	human
HUNK_HUMAN	714	human
SIK1_HUMAN	783	human
PRD15_HUMAN	1141	human
SOX8_HUMAN	446	human
UBS3A_HUMAN	661	human
CF298_HUMAN	290	human
RIPK4_HUMAN	832	human
WDR4_HUMAN	412	human
TBX4_HUMAN	545	human
SCND1_HUMAN	179	human
JAM2_HUMAN	298	human
TMM33_HUMAN	247	human
NAC3_HUMAN	927	human
SYJ2B_HUMAN	145	human
GEMI4_HUMAN	1058	human
EVC_HUMAN	992	human
KLF3_HUMAN	345	human
PCBP3_HUMAN	371	human
TMPS3_HUMAN	454	human
RAB38_HUMAN	211	human
CAR18_HUMAN	90	human
RAB25_HUMAN	213	human
CORO7_HUMAN	925	human
TCTA_HUMAN	103	human
CLD2_HUMAN	230	human
NU107_HUMAN	925	human
GSDMD_HUMAN	484	human
SNX16_HUMAN	344	human
RGS8_HUMAN	180	human
SELB_HUMAN	596	human
KCNKA_HUMAN	538	human
CABP4_HUMAN	275	human
SESN2_HUMAN	480	human
SESN3_HUMAN	492	human
FOXL2_HUMAN	376	human
EPIPL_HUMAN	5088	human
LOXL3_HUMAN	753	human
VSX2_HUMAN	361	human
ANTR2_HUMAN	489	human
MLF1_HUMAN	268	human
ATS12_HUMAN	1594	human
NRX1B_HUMAN	472	human
NRX2B_HUMAN	666	human
CLRN1_HUMAN	232	human
FAM3B_HUMAN	235	human
MTPN_HUMAN	118	human
S26A5_HUMAN	744	human
TIRAP_HUMAN	221	human
H2B1D_HUMAN	126	human
NLRP6_HUMAN	892	human
NAL12_HUMAN	1061	human
NALP5_HUMAN	1200	human
DAOA_HUMAN	153	human
RAB15_HUMAN	212	human
ATS20_HUMAN	1910	human
T2R19_HUMAN	299	human
DEF1_HUMAN	94	human
DEF3_HUMAN	94	human
GBG2_HUMAN	71	human
MNARL_HUMAN	190	human
AP3S2_HUMAN	193	human
Z280A_HUMAN	542	human
BPIB4_HUMAN	614	human
LIRA4_HUMAN	499	human
DJB13_HUMAN	316	human
ZN445_HUMAN	1031	human
MCCD1_HUMAN	119	human
KR121_HUMAN	96	human
KR122_HUMAN	146	human
ARPC4_HUMAN	168	human
APC15_HUMAN	121	human
HILS1_HUMAN	231	human
KR10A_HUMAN	251	human
DEFB1_HUMAN	68	human
CD81_HUMAN	236	human
SC61G_HUMAN	68	human
TPIS_HUMAN	249	human
MYPR_HUMAN	277	human
EIF3E_HUMAN	445	human
NANO2_HUMAN	138	human
NANO3_HUMAN	173	human
KR123_HUMAN	96	human
KR124_HUMAN	112	human
KR102_HUMAN	255	human
KR105_HUMAN	271	human
KR106_HUMAN	365	human
KR104_HUMAN	401	human
KR107_HUMAN	370	human
KR108_HUMAN	259	human
KR109_HUMAN	292	human
KR10B_HUMAN	298	human
SC61B_HUMAN	96	human
PTEN_HUMAN	403	human
EFC1_HUMAN	584	human
SYCY2_HUMAN	538	human
PP4C_HUMAN	307	human
GBRL2_HUMAN	117	human
IL2_HUMAN	153	human
ROMO1_HUMAN	79	human
UB2G2_HUMAN	165	human
MYL6_HUMAN	151	human
ACTB_HUMAN	375	human
RAC3_HUMAN	192	human
IF4A1_HUMAN	406	human
ZP1_HUMAN	638	human
RS20_HUMAN	119	human
SNP25_HUMAN	206	human
PRPS1_HUMAN	318	human
SEM1_HUMAN	70	human
PSA6_HUMAN	246	human
S10AA_HUMAN	97	human
CDC42_HUMAN	191	human
DEST_HUMAN	165	human
RAB8A_HUMAN	207	human
SPCS3_HUMAN	180	human
SRP54_HUMAN	504	human
RAB4B_HUMAN	213	human
RAB2A_HUMAN	212	human
RAB5B_HUMAN	215	human
CKS1_HUMAN	79	human
RAB10_HUMAN	200	human
CXCR4_HUMAN	352	human
UB2D3_HUMAN	147	human
UBC12_HUMAN	183	human
UBE2K_HUMAN	200	human
UBE2N_HUMAN	152	human
RAB14_HUMAN	215	human
ARP3_HUMAN	418	human
ARP2_HUMAN	394	human
ACTZ_HUMAN	376	human
TM258_HUMAN	79	human
CSN2_HUMAN	443	human
ARF3_HUMAN	181	human
RPAB2_HUMAN	127	human
ABCE1_HUMAN	599	human
RAP1B_HUMAN	184	human
RAP2B_HUMAN	183	human
MAX_HUMAN	160	human
RS3A_HUMAN	264	human
RL26_HUMAN	145	human
STX1B_HUMAN	288	human
SMS_HUMAN	116	human
PSME3_HUMAN	254	human
HAND2_HUMAN	217	human
RL15_HUMAN	204	human
MGN_HUMAN	146	human
FGF12_HUMAN	243	human
RL27_HUMAN	136	human
ISL1_HUMAN	349	human
VA0D1_HUMAN	351	human
PHS_HUMAN	104	human
RL37A_HUMAN	92	human
RHOA_HUMAN	193	human
RND3_HUMAN	244	human
NAA20_HUMAN	178	human
NCALD_HUMAN	193	human
CH10_HUMAN	102	human
S61A1_HUMAN	476	human
LYSC_HUMAN	148	human
SIA8F_HUMAN	398	human
PFD3_HUMAN	197	human
STXB1_HUMAN	594	human
B2MG_HUMAN	119	human
DAD1_HUMAN	113	human
TGFB2_HUMAN	414	human
NPC2_HUMAN	151	human
COPZ1_HUMAN	177	human
IPKA_HUMAN	76	human
RL37_HUMAN	97	human
GBG11_HUMAN	73	human
SUMO2_HUMAN	95	human
UFM1_HUMAN	85	human
DCAF7_HUMAN	342	human
WDR5_HUMAN	334	human
AP1S1_HUMAN	158	human
LMO4_HUMAN	165	human
NTF2_HUMAN	127	human
HNRPK_HUMAN	463	human
1433G_HUMAN	247	human
UBP46_HUMAN	366	human
RRAS2_HUMAN	204	human
TIM10_HUMAN	90	human
TSN5_HUMAN	268	human
RS7_HUMAN	194	human
PP1A_HUMAN	330	human
PP1B_HUMAN	327	human
NCS1_HUMAN	190	human
PRS4_HUMAN	440	human
PRS8_HUMAN	406	human
RS8_HUMAN	208	human
RS15A_HUMAN	130	human
RS16_HUMAN	146	human
UB2G1_HUMAN	170	human
UBE2H_HUMAN	183	human
1433E_HUMAN	255	human
RS14_HUMAN	151	human
RS23_HUMAN	143	human
RS18_HUMAN	152	human
RS29_HUMAN	56	human
RS13_HUMAN	151	human
RS11_HUMAN	158	human
RUXE_HUMAN	92	human
RUXF_HUMAN	86	human
RUXG_HUMAN	76	human
LSM3_HUMAN	102	human
LSM6_HUMAN	80	human
SMD1_HUMAN	119	human
SMD2_HUMAN	118	human
SMD3_HUMAN	126	human
BTG1_HUMAN	171	human
TYB4_HUMAN	44	human
ARF6_HUMAN	175	human
PRS10_HUMAN	389	human
SELT_HUMAN	195	human
TBPL1_HUMAN	186	human
RL7A_HUMAN	266	human
RPB7_HUMAN	172	human
RB11A_HUMAN	216	human
ERF1_HUMAN	437	human
ERR3_HUMAN	458	human
CNBP_HUMAN	177	human
YPEL5_HUMAN	121	human
RS4X_HUMAN	263	human
PP2AB_HUMAN	309	human
ACTA_HUMAN	377	human
RHOB_HUMAN	196	human
RL23A_HUMAN	156	human
RS6_HUMAN	249	human
VISL1_HUMAN	191	human
H4_HUMAN	103	human
H2B1C_HUMAN	126	human
RAB1A_HUMAN	205	human
RAN_HUMAN	216	human
RL23_HUMAN	140	human
RAP1A_HUMAN	184	human
UB2D2_HUMAN	147	human
RS15_HUMAN	145	human
RS24_HUMAN	133	human
RS25_HUMAN	125	human
RS26_HUMAN	115	human
RS28_HUMAN	69	human
RS30_HUMAN	133	human
GBB1_HUMAN	340	human
RPAB5_HUMAN	67	human
RBX1_HUMAN	108	human
GBB2_HUMAN	340	human
RL30_HUMAN	115	human
RL39_HUMAN	51	human
RL31_HUMAN	125	human
RL10A_HUMAN	217	human
RL32_HUMAN	135	human
RL11_HUMAN	178	human
RL8_HUMAN	257	human
PPIA_HUMAN	165	human
FKB1A_HUMAN	108	human
RS32_HUMAN	25	human
BLCAP_HUMAN	87	human
CCG7_HUMAN	275	human
RS27A_HUMAN	156	human
RL40_HUMAN	128	human
GRB2_HUMAN	217	human
TRA2B_HUMAN	288	human
RAC1_HUMAN	192	human
AP2B1_HUMAN	937	human
VAMP2_HUMAN	116	human
GNAS2_HUMAN	394	human
GNAI1_HUMAN	354	human
CANB1_HUMAN	170	human
1433Z_HUMAN	245	human
POK9_HUMAN	1117	human
UBE2B_HUMAN	152	human
2ABA_HUMAN	447	human
RSMN_HUMAN	240	human
SUMO1_HUMAN	101	human
DYL1_HUMAN	89	human
DYLT1_HUMAN	113	human
RL38_HUMAN	70	human
SKP1_HUMAN	163	human
GBG1_HUMAN	74	human
GBG5_HUMAN	68	human
RS21_HUMAN	83	human
IF5A1_HUMAN	154	human
RACK1_HUMAN	317	human
KCNJ2_HUMAN	427	human
ACTG_HUMAN	375	human
ACTH_HUMAN	376	human
SPT4H_HUMAN	117	human
UBC9_HUMAN	158	human
TNNC1_HUMAN	161	human
PP2AA_HUMAN	309	human
YBOX1_HUMAN	324	human
SC11A_HUMAN	179	human
CSK2B_HUMAN	215	human
TPM4_HUMAN	248	human
ACTC_HUMAN	377	human
UB2L3_HUMAN	154	human
EF1A1_HUMAN	462	human
FKB1B_HUMAN	108	human
ACTS_HUMAN	377	human
TBA1B_HUMAN	451	human
TBA4A_HUMAN	448	human
TBB4B_HUMAN	445	human
CSK21_HUMAN	391	human
PA1B2_HUMAN	229	human
H31_HUMAN	136	human
UBX2A_HUMAN	259	human
HBB_HUMAN	147	human
NOMO3_HUMAN	1222	human
HBG1_HUMAN	147	human
HBG2_HUMAN	147	human
HBA_HUMAN	142	human
CXAR_HUMAN	365	human
3BP2_HUMAN	561	human
NOP14_HUMAN	857	human
RNF4_HUMAN	190	human
IGBP1_HUMAN	339	human
SHPS1_HUMAN	504	human
ADAM8_HUMAN	824	human
CP4F2_HUMAN	520	human
SERB_HUMAN	225	human
RBM6_HUMAN	1123	human
GPC5_HUMAN	572	human
GBRE_HUMAN	506	human
PITX1_HUMAN	314	human
IF4G2_HUMAN	907	human
RPP38_HUMAN	283	human
